sim_id,time_pred,latitude_pred,longitude_pred
1,2009-10,31.44150210661191,85.73422680869268
1,2010-01,28.949230758320248,87.716876691417
1,2010-03,30.296547966007193,88.1482369969282
1,2010-07,30.21580294927773,88.12587076393825
1,2010-03,28.513437636783497,82.58075424360959
1,2010-03,30.003300134265537,81.77263478330588
1,2010-03,29.835425999393046,90.3774011750746
1,2011-01,29.771824882119102,90.39306145774074
1,2010-04,31.32503388225437,85.7091379509997
1,2010-05,30.78727553058365,79.24596524587099
1,2010-05,29.85992937796939,87.99784094456439
1,2010-10,29.887970921581427,88.03361287543629
1,2010-06,27.24839467511002,86.62947877080956
1,2010-07,31.848366862334338,81.14306058648938
1,2010-12,30.361344490749662,82.6452847942479
1,2011-02,27.333196465881194,88.11074790909181
1,2011-02,29.836025906106553,90.50695813867246
1,2011-07,29.043961669077174,81.4380578280413
1,2011-07,29.24502330000763,81.63734921120044
1,2011-10,29.215546714668445,81.69733544085116
1,2011-08,30.79419707831048,86.76692998893357
1,2011-09,28.68418393752561,82.22025589328469
1,2011-10,31.5432658734759,85.73718849738272
1,2011-10,31.593237172401786,82.39982953544842
2,2009-11,30.161490693601863,79.2940856042986
2,2010-08,30.203543504174924,79.32995925247268
2,2009-12,29.835863727868873,90.2555089318807
2,2010-01,29.45909131535721,80.95926478913228
2,2010-02,29.502577554012884,80.9868012360053
2,2010-01,30.048050301293078,88.5476460023407
2,2010-01,30.021755350110084,88.62169839399397
2,2010-02,30.191064747574636,89.95396261302946
2,2010-03,27.603615761107076,87.48523786069586
2,2010-03,27.329879943385922,92.59362720093615
2,2010-04,29.752204206835945,90.4044067758257
2,2010-09,29.719749048902777,90.40476861411766
2,2010-04,30.254731566067537,87.96050320655424
2,2010-07,30.261314302954045,88.07033596603067
2,2010-06,31.122335266399105,85.81769094659928
2,2010-07,31.072826045581163,85.89210238141844
2,2010-06,30.019847738238607,88.05161447350153
2,2010-09,30.137301253211803,86.470717990383
2,2010-09,30.18259430549933,86.60236365067009
2,2010-10,30.177373476864762,86.5724054598934
2,2010-10,27.82039151488674,86.04770607969623
2,2010-11,29.421089699477175,80.9095427265882
2,2010-12,30.045365248343703,88.08796601875083
2,2011-01,29.988449828430905,88.03462516587962
2,2010-12,29.391729703175287,81.5988340833785
2,2011-06,29.468901019273517,81.67376385279923
2,2011-02,28.902354352374118,87.7405908465005
2,2011-05,30.030547576979835,90.00220994854291
2,2011-05,30.250236660876862,88.22685374924117
2,2011-09,30.07128536083563,88.14657772883618
2,2011-10,28.54749155975575,83.99678155381265
3,2009-11,29.89418549122075,88.14141548712337
3,2009-12,31.698056123773075,78.1747451386126
3,2010-02,31.71527540237646,78.12337513876172
3,2010-01,28.51282987885914,87.409993105648
3,2010-12,28.57493993426753,87.38621746818127
3,2010-01,28.651307334712683,87.42891277589882
3,2010-02,30.037072892270974,88.07293633500251
3,2010-05,30.09052640099643,88.08060459707929
3,2010-03,31.149041638377476,78.77228463252283
3,2010-03,29.78437838048453,90.45757217308206
3,2010-03,27.258164798976498,88.18015556331201
3,2010-04,30.106949838762862,83.91136102064276
3,2010-07,30.13352249054177,84.06503071777205
3,2010-05,30.138616310063668,88.0787276938799
3,2010-05,28.14401187541776,85.96025522669586
3,2010-05,30.497965130647774,79.5058301387034
3,2010-06,29.906731269735907,90.950330890976
3,2010-07,30.92635781094838,79.36944330977953
3,2010-09,30.830349817157174,79.4900141089625
3,2010-10,26.683246430018702,86.635799645625
3,2010-11,29.353151111548407,80.91180416874755
3,2011-04,29.35305604628973,80.91305848461234
3,2011-02,28.094128091425514,84.0205262311785
3,2011-02,30.60124153977788,78.9157320309328
3,2011-03,27.614353870481917,92.12880181537848
3,2011-04,27.10305093493885,92.61721956894895
3,2011-04,30.241209361557004,81.41544908373432
3,2011-07,30.311478204720448,81.4118022417355
3,2011-04,27.289862260908222,86.59610712657323
3,2011-08,30.575525728732654,83.94803731543234
4,2010-01,31.514803882931414,78.74851143591997
4,2011-04,31.610849947323587,78.65097980766821
4,2010-03,27.276667535981282,91.49207308533423
4,2010-03,29.725296901394803,90.48335951413608
4,2010-04,29.792335001975527,80.27147324138934
4,2010-08,29.89419862978068,80.28282230879317
4,2010-04,26.869136827784583,87.09353327142479
4,2010-05,30.223977869628914,80.79900472446238
4,2010-05,30.351303672415874,80.77037391183342
4,2010-06,31.024753370949117,78.12429745684567
4,2010-08,31.211921617158293,78.81387990515279
4,2010-11,31.07519144898692,78.76954073142382
4,2010-09,27.631483455041842,86.81140879439731
4,2010-10,30.336037053587248,82.65229803990617
4,2010-10,30.046700400396983,88.59398712114762
4,2010-12,30.08772620140508,88.54663075180041
4,2010-10,27.040131769005047,92.51082149248346
4,2010-11,28.81015870778029,82.3694576949183
4,2010-12,28.835605118107697,82.44633620931668
4,2010-12,31.01942283799541,78.09668345781421
4,2010-12,29.320924827256356,81.63608038319737
4,2011-01,29.813719860688998,90.52965058049321
4,2011-02,29.73715697790015,90.34144492823681
4,2011-01,28.305788159614952,83.81086402164132
4,2011-01,31.61711285326983,82.33980500428294
4,2011-06,31.661736546216794,82.35512352180784
4,2011-02,27.835133474877374,86.69300222654618
4,2011-03,28.977943274179946,87.416084845859
4,2011-06,29.04250991132487,87.36226002770871
4,2011-03,27.13056473945101,92.58427971957454
4,2011-04,29.874607831343635,81.68501208212857
4,2011-08,29.955310241415585,81.66678647222001
4,2011-04,30.083277721005803,88.21810679954923
4,2011-05,27.38339437292524,86.58422817223293
4,2011-06,27.060311605833366,86.43474734959716
4,2011-06,30.15930168277104,86.57915034312899
4,2011-06,30.494498513648058,81.3629053805334
4,2011-07,27.33818798811185,86.61569493903447
4,2011-08,29.37775788809625,82.59998555970026
4,2011-08,29.723009494278866,90.27793424692982
4,2011-09,31.63796477186873,91.19325322844203
4,2011-09,30.634094758045535,88.72477217235951
4,2011-09,30.481461489786025,88.79190256060457
4,2011-09,29.04939711473701,87.30899731019865
4,2011-10,29.073491778626888,87.30592858225255
4,2011-09,27.672540006360506,85.52054033535019
4,2011-10,28.9328450390757,87.68902134710093
5,2009-12,30.658579670351173,88.66847214209258
5,2009-12,30.69082834044334,88.67613813048423
5,2009-12,31.528761466742132,78.00265664533589
5,2009-12,31.433499854410176,85.70458478870901
5,2010-01,31.409275338620407,85.59981988321385
5,2010-03,28.35240226553807,87.09293268023825
5,2010-06,28.301121438643086,87.06366757684107
5,2010-05,30.864211215421033,79.44184565431901
5,2010-07,30.385488765692056,81.33355961819275
5,2010-08,30.66249025394013,88.62458457689024
5,2010-09,30.274533032273833,79.4079828203389
5,2010-11,30.276367663114232,79.30815259544462
5,2010-11,30.25850830863462,88.18478063005864
5,2010-11,30.651237791587935,83.21816574156239
5,2010-12,30.665477619535626,83.23917805352691
5,2011-01,30.283816603151358,88.09764878904102
5,2011-01,30.315890105459452,88.10449571809478
5,2011-03,29.95733391376986,81.63330285271329
5,2011-04,31.925173615114986,81.14541767701172
5,2011-06,28.294371014831597,83.55228088283695
5,2011-07,31.016831103186842,82.76066898104068
5,2011-07,30.1077237133915,88.14307524579758
6,2009-12,31.593413763123724,90.53555782023356
6,2009-12,27.307802098628645,88.08733594010262
6,2009-12,27.302504898897528,88.15121304642095
6,2010-01,30.751188863975546,79.1714861059987
6,2010-04,30.35711208850808,82.78268341149789
6,2010-04,27.83249256466261,86.01920724186922
6,2010-07,30.716869411316438,89.12896796217169
6,2011-02,30.76541646023968,89.18896761167608
6,2010-07,30.631940698631425,89.15761251778245
6,2010-09,30.70695702847721,89.1291706236442
6,2010-08,29.529080522483284,88.11571289771695
6,2010-11,29.429962831241816,88.17497424726473
6,2010-10,30.211781830098314,79.40518280488135
6,2010-11,29.778245670447177,90.46746566101851
6,2010-12,29.817314163715263,90.41140709470125
6,2010-11,29.966099931382413,90.94737321068207
6,2011-05,29.997267941499814,90.90102802667788
6,2010-12,30.775831925696764,86.62760125828302
6,2011-01,30.831337389339456,87.18263349419206
6,2011-02,29.914707812029782,88.34632280846667
6,2011-02,29.612436926171824,81.08667491157546
6,2011-04,29.916696537860336,88.17023150407847
6,2011-08,30.033008977426892,88.58617391342221
6,2011-09,29.732244908055616,90.03020952354555
6,2011-09,29.528393095409292,87.95677423189196
6,2011-09,27.611014983434806,85.37786674971329
6,2011-10,31.829727217054007,81.08219400912266
7,2009-12,28.327495825529226,87.11220853334893
7,2009-12,28.324072900880118,87.17628125323506
7,2009-12,27.392327130788352,92.59696822566981
7,2010-02,27.329746699916086,92.5282437961655
7,2010-01,31.829285219962927,81.17616178197427
7,2010-02,31.29096380049136,90.20676254531405
7,2010-02,29.82928540910687,88.05591213900293
7,2010-02,31.24496224095539,86.8320824871849
7,2010-08,31.217875759562926,86.84465801057992
7,2010-03,30.465721921363468,79.21601284112376
7,2010-03,26.708670249165536,86.6509986558143
7,2010-04,29.746013310948634,90.25333855910796
7,2010-10,29.74726989963241,90.21624777043901
7,2010-04,30.36209471620775,82.60861385054926
7,2010-04,30.34967968959968,82.69490453529183
7,2010-04,29.77643398775867,90.46918063066911
7,2010-04,29.846716490863688,90.44815802014065
7,2010-05,30.031832112051696,79.2031666817667
7,2010-06,31.605827524544953,77.97205491886722
7,2010-08,29.907702422269782,81.66204998563488
7,2010-09,30.529774897482564,79.19687424509011
7,2010-12,32.224181451273935,92.80320505076673
7,2011-02,30.49412335601897,79.15483119098117
7,2011-06,31.805009506292038,78.19256589801725
7,2011-06,28.344574810897097,83.62163310790973
7,2011-06,29.088321393519497,81.45662587452144
7,2011-07,31.513141636564615,82.3046515935518
7,2011-09,31.61543131275042,82.2302988660117
7,2011-09,30.07071684529595,88.34486325909661
8,2009-11,30.79855972480864,83.45409323324871
8,2009-12,30.631679138344634,83.12513691139048
8,2009-12,30.645415273680037,80.22660351683368
8,2010-01,27.835556931981586,85.01706882364923
8,2010-05,32.3241105881404,85.1916850322449
8,2010-06,32.316532472925864,85.27353943021365
8,2010-05,30.25382474582258,80.85862689941543
8,2010-09,30.305236411542843,80.85903484135213
8,2010-06,30.521926797272528,81.42963597693102
8,2010-06,30.10853765859193,88.10623540207918
8,2010-08,29.089271890963182,87.39197344946358
8,2010-08,29.457100249983345,80.86027839506448
8,2010-09,27.28612646366177,91.52867254853572
8,2010-09,30.838626937172275,79.39615487946962
8,2010-11,27.686102786366778,92.34656954070968
8,2011-03,31.67374686401629,90.44138650028616
8,2011-04,29.612065896863644,81.02229253808171
8,2011-05,27.913564555545918,86.80017895153625
8,2011-05,27.859977197723744,86.71998083342893
8,2011-06,30.330783037454008,82.66786091285888
8,2011-06,29.436565968531806,81.78845814662427
8,2011-06,30.97283478020749,90.31534269507623
8,2011-08,29.43216725892691,80.83193497134926
8,2011-09,30.020912496184827,79.19297623397928
8,2011-09,29.703150018272986,90.36366156511237
8,2011-09,29.711404325097245,90.42421971950203
8,2011-09,30.05977850076669,88.00551600254155
9,2009-11,30.320850571907403,88.23013744525215
9,2009-11,30.793143956665425,86.53360573582489
9,2009-11,30.6963107828581,83.67623642624272
9,2010-02,30.71283863811271,80.27426869139461
9,2010-04,27.768704258050054,85.457450550782
9,2010-05,27.757559763256534,85.55564925961333
9,2010-05,30.819859509596814,86.26835760192036
9,2010-05,30.885359134935,79.35073957344146
9,2010-06,30.740281033688085,86.27189245602075
9,2010-07,31.891976768021358,81.16183218600699
9,2010-07,30.63961039079817,88.70293393500498
9,2010-07,31.125412615745777,88.2761115168486
9,2010-08,30.307047692244005,88.24081059653592
9,2010-09,32.30897604117774,85.11704214422386
9,2010-09,32.281215349733536,85.21179279316041
9,2010-11,27.0309188670314,86.36800269424482
9,2010-12,30.936589423395624,81.12358864813665
9,2011-01,30.95022211291832,81.12503444839477
9,2011-02,30.07349482248793,88.12614769208382
9,2011-02,30.76376644241879,83.3685632656658
9,2011-03,30.25258980088963,87.96666149058237
9,2011-03,27.25485663752778,88.1325346252194
9,2011-03,29.445072160297876,87.24598986485697
9,2011-03,31.594468606149256,90.57329819841335
9,2011-05,31.570155761639022,90.50106036642104
9,2011-04,27.035252987732072,92.55303571913333
9,2011-07,27.054310916303265,92.55748395506383
9,2011-05,30.225443933804954,79.37276461127784
9,2011-05,29.61722802309763,90.45782468938864
9,2011-06,27.612336848652216,85.36196405069995
9,2011-07,29.431122077021115,80.97300129342224
10,2009-10,30.661826793395342,83.71418613818518
10,2009-12,30.028741791755664,88.17284772774914
10,2010-06,30.00992028730559,88.11125812803158
10,2009-12,27.58233580244715,85.56517292193158
10,2010-02,30.632897659587382,88.75289767366593
10,2010-08,30.551415017643073,88.76667225288386
10,2010-03,30.096926688298083,88.15557412992291
10,2010-08,30.05899377903684,88.04619904466765
10,2010-04,29.85060616987104,90.39965591386968
10,2010-04,29.777209255301948,81.07476639949799
10,2010-05,29.716233158884965,90.37830182738139
10,2010-05,30.288497674974685,81.3037470061807
10,2010-08,26.742087961044426,86.70316442321172
10,2010-08,29.94592572445514,87.9095204633255
10,2010-09,31.38770444316923,85.74478984659538
10,2011-03,31.508454919778764,85.73737869184971
10,2010-10,31.663352402557294,91.13098653253641
10,2010-10,28.490918103252888,82.71610335085028
10,2011-03,28.481368140579484,82.63939456510406
10,2010-10,29.727305423605777,81.07116640597323
10,2010-12,29.325487389204774,80.2782430954156
10,2010-12,27.744668240800426,87.69836880914862
10,2011-03,29.694415855060704,90.14575894966706
10,2011-03,27.310909596663947,91.41179416946242
10,2011-03,27.337820489896743,91.54169635303057
10,2011-05,31.019909277855657,81.14944418716198
10,2011-06,27.216612951304377,92.57035400689408
10,2011-08,27.93547763210531,86.71461862625242
10,2011-08,29.37269059373589,80.84529605553202
10,2011-08,27.786057254545035,92.43264848442035
10,2011-09,26.83856068949662,87.13422871520764
10,2011-10,26.85187963326294,87.13428931278929
11,2009-11,30.56534270624477,88.71493562536597
11,2010-01,29.82802232559718,88.07591585896058
11,2010-03,32.198217836790704,92.7770056599234
11,2010-09,32.09728391308744,92.77132684341302
11,2010-04,30.749282705870556,80.22913343409685
11,2010-05,30.713155131145864,80.24028511110365
11,2010-07,30.052627793864225,88.65610256848818
11,2010-07,27.31539670746077,86.58730587286999
11,2010-07,29.861867790259844,90.44049831028352
11,2010-09,29.7653104477839,90.51303188916424
11,2010-09,31.44910728376924,78.9129431998445
11,2010-09,31.000866866911235,90.2563061526124
11,2010-10,30.805075831055476,86.61024203522858
11,2010-10,30.791173252515872,89.09069515146575
11,2010-11,30.735428061738695,89.09698556831447
11,2010-11,29.75744288663891,90.22631431771303
11,2011-03,29.82717865617785,90.12422024337492
11,2010-12,26.754150829199524,86.75896880318632
11,2011-01,27.18080688944797,92.5840549453319
11,2011-01,29.912728787739397,81.52914751076378
11,2011-04,29.96810660935435,81.70219141815832
11,2011-02,29.020708561716685,81.3976483507612
11,2011-03,29.04486107036117,81.55672304521457
11,2011-02,29.12221414692093,81.3867386661069
11,2011-06,32.29212977097837,85.10397570853127
11,2011-09,32.379909366522675,85.07652375445194
11,2011-06,30.697166088707608,86.21727766962864
11,2011-07,29.90478466104684,88.36446598314875
11,2011-07,29.256841501747587,81.604303413355
11,2011-08,29.58053085200913,87.80000800171864
12,2009-11,30.29381944540597,89.21181436056474
12,2009-12,29.36726613246039,82.66328807172783
12,2010-01,27.63074345703116,85.4276685069871
12,2010-02,30.017369916248022,88.2224192658233
12,2010-07,31.33558805954053,78.86264080284607
12,2010-08,29.87818665876921,87.89341401995266
12,2010-08,27.15020504532135,92.3320164505023
12,2010-08,30.228239647405513,79.34792581632051
12,2010-10,30.236096783110003,79.33316922414471
12,2010-09,30.489075280003675,79.52997445495971
12,2010-11,30.552890820734216,79.50619770783756
12,2010-10,30.580631213625036,83.9707335611866
12,2010-12,30.69629457956241,83.60643745506862
12,2011-01,31.315023887939788,90.19494815924311
12,2011-03,30.237545083394465,79.29805887187366
12,2011-04,26.820726888433036,86.69416054006143
12,2011-04,29.47073255074765,87.90456701769726
12,2011-05,31.858482899692582,81.12402933681403
12,2011-05,29.43689346038448,82.65545087020573
12,2011-05,27.914095547369406,86.75268645257844
12,2011-06,27.907511218079566,85.05447902865788
12,2011-07,30.882403460643605,86.58527891292948
12,2011-07,26.824025299929417,91.579764617702
12,2011-07,31.05369599930258,81.09927312504179
12,2011-08,31.09205207756751,81.21194957845164
12,2011-08,29.77521704153051,88.05958825629273
12,2011-08,31.15962195240042,88.27606315143656
12,2011-10,26.66475642638586,86.77708662837365
13,2009-10,31.03357955453867,82.71425312030865
13,2009-11,29.562576496846756,80.9418958142792
13,2009-12,30.37589467134936,89.26901641727359
13,2010-01,27.700188530179375,87.58938453653339
13,2010-07,27.67632924437638,87.6719555389813
13,2010-01,30.750527401454328,79.19405140346996
13,2010-02,30.721211268581023,79.15451020767495
13,2010-02,29.89968348278366,90.45460898278002
13,2010-02,31.695215226137094,91.15492545517705
13,2011-01,31.659035361966964,91.0530178826393
13,2010-03,27.935702751566197,86.76435701614841
13,2010-03,31.183999481276334,88.29308992080462
13,2010-07,31.135912139141574,88.3325721526973
13,2010-05,28.79800162361408,82.40630980543303
13,2010-06,29.418485665123313,87.88877421473761
13,2010-09,29.508479573877434,87.85342452285771
13,2010-06,29.499575373507597,87.79494411422124
13,2010-06,29.788799761057863,80.30127606947202
13,2010-07,29.436596852110625,81.67587154744187
13,2010-12,29.502433006765102,81.85977241606824
13,2010-08,30.061870361623242,88.65089373735076
13,2010-09,29.02375466856049,81.4966310418967
13,2010-09,30.744221022733253,83.2847873010978
13,2010-10,30.837422002698606,86.5852816591935
13,2010-12,28.804313056503634,82.37202857309215
13,2011-02,31.507613035083725,82.32762066912105
13,2011-04,30.419160945628104,81.28313921795329
13,2011-05,29.056836591737444,81.96227929964022
13,2011-05,30.643537538635712,83.62871952005165
13,2011-05,29.982711917631125,80.16652737322055
13,2011-08,29.746263032868864,90.46853203881464
13,2011-08,29.72862577150691,90.36916904618667
13,2011-09,29.398032713390823,82.67338571419076
13,2011-09,32.101974941255136,92.68322002949579
13,2011-09,30.094813742175035,88.08207009066297
13,2011-10,29.556600958434064,87.69996756312106
14,2009-10,29.907416075522562,88.30242473499247
14,2009-11,27.68665855667836,87.65072143749866
14,2009-12,27.65187948346621,87.48453930040736
14,2010-01,30.178312977718388,84.0136831292379
14,2010-01,30.106034713085272,83.96152841217372
14,2010-01,27.343657354662977,91.49987316812464
14,2010-03,31.00118597637126,78.16620779028192
14,2010-05,31.012860940232038,78.11779291495525
14,2010-03,30.953351479443107,78.07023085474722
14,2011-03,30.965336544070098,78.19364770182739
14,2010-03,29.29962523954627,81.60555283699715
14,2010-04,30.457379795812326,79.34652179342136
14,2010-06,30.0753280701656,88.16694793686729
14,2010-07,27.83472935233506,92.40086754533311
14,2010-07,29.477798092681592,81.77457369739832
14,2010-12,29.49126196875197,81.77303904118324
14,2010-08,30.93451120386116,87.21455951253925
14,2010-11,27.786418403200305,87.64799146151356
14,2010-12,31.773277671953778,78.09571426069778
14,2010-12,30.89509887765056,79.36434002359704
14,2011-02,27.865357442606275,85.05270779836411
14,2011-02,30.254104625774353,86.55137067555331
14,2011-04,30.223008123888416,86.58958930778192
14,2011-03,30.49718074165289,88.77247981600377
14,2011-05,29.88892831295586,88.3913794164212
14,2011-05,30.171161106323872,83.41746722692753
14,2011-05,30.7779637040832,83.6404882281735
14,2011-07,27.834190299465547,92.3159642553375
14,2011-08,30.02512834877193,88.56858874614724
14,2011-08,31.005639188807486,78.14668915750133
14,2011-09,29.51218663102679,81.6787708789905
14,2011-09,32.25305696690155,85.21164253665178
15,2009-11,30.814656167448284,86.79419862552345
15,2009-11,27.9356643217366,86.63594450785233
15,2010-01,30.28824768261823,88.16351532908351
15,2010-04,30.252207379561465,88.22508705992597
15,2010-07,30.292819682880197,88.17849575667725
15,2010-02,29.918231371701054,81.7601154636185
15,2010-02,30.26497595244109,82.66975878220423
15,2010-06,30.309541856243122,82.61016922753436
15,2010-05,30.25594293374395,82.68611142587393
15,2010-03,29.629564329759056,90.04235331881421
15,2010-03,29.687470800772502,90.02765981233443
15,2010-04,30.256714623424514,83.37903989760716
15,2010-04,29.43507524007572,80.94182277985111
15,2010-05,30.028356432766305,90.82702998347777
15,2010-05,28.517925906512165,82.64532308594066
15,2010-05,30.047673922720094,81.93523749700401
15,2010-06,30.72395738980785,89.15378611300395
15,2010-07,29.857932450148787,87.89556143776727
15,2010-08,29.91305188630308,88.01739102886049
15,2010-07,29.891436845862284,87.9234354981252
15,2010-07,30.318829032517638,82.55709598736085
15,2010-09,31.574308892105325,82.28061598514822
15,2010-10,31.453304580599486,85.77282097358851
15,2010-10,31.35783242193818,78.93736708432753
15,2010-12,28.98514813605854,87.71317771314067
15,2010-12,29.89444139293837,87.83029448791076
15,2010-12,28.928861916213638,85.16218956125805
15,2011-03,27.10266970331493,92.58382104531954
15,2011-04,26.903166689730366,91.69602802878892
15,2011-05,29.41880670003289,82.66674406894678
15,2011-07,29.805012165189417,90.36367333639474
16,2009-11,30.198859578385566,81.41669976857786
16,2009-12,30.08931199263628,88.21077674829546
16,2010-01,30.274436969750788,84.16502154056025
16,2010-01,27.84285650467086,85.0491851435887
16,2010-03,31.06094276952422,85.85753253599155
16,2010-03,27.620507190240634,85.56470886152208
16,2010-03,30.05192752033309,88.1330233145718
16,2010-04,27.049696789008962,92.57777682685298
16,2010-04,30.740329989718898,83.6376671968808
16,2010-05,30.224385156038036,80.89392632991942
16,2010-05,30.251375232861978,80.76489417946505
16,2011-04,30.20949470244076,80.85282370316345
16,2010-05,27.70680090391257,87.03646520463086
16,2010-05,31.39262505734063,90.2457549769795
16,2010-09,31.248651329666043,90.1736315286356
16,2010-05,29.892927239052387,81.6574440778638
16,2010-07,29.545264587420483,81.74978683251878
16,2010-08,30.105734997955498,83.99748876593243
16,2010-08,30.167407757834063,84.08784120910798
16,2010-10,30.071202966661172,84.03585104761838
16,2010-09,30.280586210465327,88.23425914228523
16,2010-11,29.963133085858807,79.24492011091168
16,2011-01,30.556630370422734,83.84920423893479
16,2011-08,30.56267284095803,83.92600396174646
16,2011-03,31.257509066440313,86.79158128140766
16,2011-06,31.1923890670485,86.77445893263561
16,2011-03,31.2280474042241,86.85039273172403
16,2011-04,31.4144257520314,85.76596348196777
16,2011-04,31.352351654022268,85.64510828876355
16,2011-06,29.38804355530642,82.59364214277576
16,2011-07,27.08180945982424,86.35532989426689
16,2011-08,29.8721065213411,88.13692884552141
16,2011-08,31.22048093775643,86.83945113177681
16,2011-09,30.694988812689488,83.40167270133365
17,2009-10,31.3013993055783,78.90248191850942
17,2009-12,29.46400193928665,81.75639582459397
17,2009-12,27.208714446405413,92.47940429868903
17,2010-01,31.591374578699348,90.58665792849025
17,2010-01,30.661793843007153,89.19294816643897
17,2010-02,28.096142114445282,83.99104407817833
17,2010-02,26.718405022119757,86.71483755708418
17,2010-03,26.773481123164537,86.73657582674338
17,2010-03,30.235360564474682,86.5342858596087
17,2010-07,30.178580753277476,86.50595403852664
17,2010-05,27.145754720963392,92.6646980914433
17,2010-05,30.979100939539816,85.89465311911965
17,2010-09,29.891446513085207,88.41975634444918
17,2010-09,29.46442714511918,81.82368140131769
17,2010-09,30.59207240464401,88.7156308124116
17,2010-09,27.767560335446372,86.11683872474268
17,2010-10,27.762104396834026,86.03518003597665
17,2010-10,28.76475463971922,82.30621592669235
17,2010-11,26.986969855464913,92.45875814074203
17,2011-04,29.762449584679807,90.14082620471241
17,2011-07,29.80764882135553,90.20601943107532
17,2011-05,28.07359634742269,84.07871667291883
17,2011-06,30.634503482907828,83.54832036857637
17,2011-07,30.31688614609814,88.15584788680111
17,2011-07,29.74067542643127,90.45381780169633
17,2011-08,27.201967669224935,92.337565127589
17,2011-09,29.406187400048847,87.25569052236867
17,2011-10,30.18358547846609,84.06212496221377
18,2009-10,28.52138156468,82.64005210214536
18,2010-02,29.284710015207942,81.6234722553149
18,2010-03,29.03858552350085,87.37861894670714
18,2010-04,27.27551654573191,88.04748729666142
18,2010-04,27.96466775101206,85.12259286599765
18,2010-06,27.943373750269682,85.13642142100508
18,2010-05,30.1936191470262,79.28469297557609
18,2010-05,29.032779911516595,85.20273229990921
18,2010-10,30.04093817028885,81.87083834879282
18,2010-11,30.599521261308183,83.85067081083892
18,2010-11,30.773489831043623,86.28581801482936
18,2010-11,29.640226530761165,90.03170512714976
18,2011-01,29.711446493196235,90.03586803311188
18,2010-12,29.82149946930122,87.96880737137253
18,2010-12,30.105280029203758,88.09919680796479
18,2010-12,28.332818084674493,87.12133696305649
18,2011-03,28.292648476028912,87.03275254786135
18,2010-12,29.533543830108723,81.7930856264115
18,2010-12,29.53360492876038,81.76268970202104
18,2011-01,29.459342623915575,81.87102301534492
18,2011-01,29.944796204353526,90.06071883004735
18,2011-01,30.67048629437068,78.90111461612321
18,2011-02,30.013233873128847,88.16793033233913
18,2011-02,30.857399411966973,86.50783448085727
18,2011-04,30.821047626500352,86.48675699977683
18,2011-06,30.82201577740984,86.45550983531476
18,2011-03,31.353476121317602,78.94250548505156
18,2011-06,31.101439760671912,85.9457674591049
18,2011-06,30.311463552208963,84.09333775729172
18,2011-07,31.979665348001085,78.69591555483726
18,2011-07,32.00382576001939,78.64834562660569
18,2011-07,32.09194957583928,78.62690938759903
18,2011-09,29.608756451741982,90.10983072213244
18,2011-09,30.332977666207693,79.31734908374911
18,2011-10,26.846064640415783,87.19037581237853
19,2009-11,28.96966080722598,85.23481089388191
19,2010-01,30.798361561219902,86.85771534305147
19,2010-02,27.060225216311906,92.52759295110891
19,2010-03,27.300444343989863,86.60185490146213
19,2010-07,29.730688819461328,90.44502727805857
19,2010-08,29.86765603324748,87.92677127682114
19,2010-09,27.770725603972988,85.51186094430555
19,2010-10,27.758719809470044,85.57068767550336
19,2010-11,29.46258741743935,88.15519452372695
19,2011-05,29.532137622803454,88.17575467146247
19,2011-02,29.55670395688276,88.17573801944071
19,2010-12,27.64635545022283,85.43267435368993
19,2011-02,27.704831390740956,85.40726472811532
19,2010-12,27.229520381986525,86.41064360505574
19,2011-02,29.438900782012297,81.6842285541595
19,2011-02,29.448242922687715,81.71887255555183
19,2011-03,30.845323509638792,86.79395652810013
19,2011-06,30.887454436133172,86.69856747057467
19,2011-03,30.80419360687716,83.30607085151429
19,2011-05,30.255582729302105,86.61689878306161
19,2011-06,29.654036670081773,90.11648220520861
19,2011-09,29.557103573520006,89.9711096881704
19,2011-07,29.752382691607064,90.4180123151105
19,2011-07,28.33102270768029,87.08176430328616
19,2011-08,29.506409235953054,81.75087086408972
19,2011-08,29.439038319235795,80.96478302536447
19,2011-09,31.16960158268833,78.72295893198314
20,2009-10,31.122162522264905,82.72482721638742
20,2009-11,30.629835135403358,83.6512770846163
20,2009-12,27.601026646874054,92.15194520011885
20,2009-12,27.644310805748894,92.16348796221435
20,2010-02,30.75541035821624,83.35040546126912
20,2010-03,32.27681105964452,85.16943780826902
20,2010-04,30.115853074200647,88.71955604216073
20,2010-06,30.0495652011691,88.67723746959632
20,2010-05,30.781114857715462,83.29479857887637
20,2010-05,27.35266485955663,86.52281240323762
20,2010-10,27.302385086556377,86.60357765300864
20,2010-06,30.678342389038004,83.6456792849835
20,2010-08,30.004428169670216,79.20882387546787
20,2010-10,29.784873923237928,90.40901836533087
20,2010-11,30.030285158647985,88.14746317181641
20,2011-04,30.062052622640255,88.10436228899113
20,2011-02,29.54804178624656,81.01874726398427
20,2011-02,31.080790627148723,82.70477249981094
20,2011-02,31.143844026822645,88.22674169169298
20,2011-02,31.155288505334774,88.29430568868187
20,2011-04,29.403655942763397,87.28909369188806
20,2011-05,27.517128096760604,85.52257251520736
20,2011-07,31.654195867271756,82.38785516267859
20,2011-08,27.544048462704016,85.52988024010135
20,2011-08,28.129685100417735,83.99255243598604
20,2011-09,30.690804449030498,83.69645852908525
